127.0.0.1 - - [18/Dec/2020:08:19:35 +0900] "GET /resources/css/webPrac.css HTTP/1.1" 200 1341
127.0.0.1 - - [18/Dec/2020:08:19:35 +0900] "GET /favicon.ico HTTP/1.1" 404 650
127.0.0.1 - - [18/Dec/2020:08:19:47 +0900] "GET /board.view.do?post_num=82 HTTP/1.1" 200 4440
127.0.0.1 - - [18/Dec/2020:08:19:47 +0900] "GET /resources/css/webPrac.css HTTP/1.1" 200 1341
127.0.0.1 - - [18/Dec/2020:08:19:47 +0900] "GET /resources/css/view.css HTTP/1.1" 200 470
127.0.0.1 - - [18/Dec/2020:08:19:47 +0900] "GET /favicon.ico HTTP/1.1" 404 650
127.0.0.1 - - [18/Dec/2020:08:52:49 +0900] "GET /board.view.do?post_num=82 HTTP/1.1" 302 -
127.0.0.1 - - [18/Dec/2020:08:52:49 +0900] "GET /login.do HTTP/1.1" 200 4256
127.0.0.1 - - [18/Dec/2020:08:52:49 +0900] "GET /resources/css/webPrac.css HTTP/1.1" 200 1341
127.0.0.1 - - [18/Dec/2020:08:52:49 +0900] "GET /resources/js/rsa/jsbn.js HTTP/1.1" 200 15737
127.0.0.1 - - [18/Dec/2020:08:52:49 +0900] "GET /resources/css/login.css HTTP/1.1" 200 447
127.0.0.1 - - [18/Dec/2020:08:52:49 +0900] "GET /resources/js/rsa/prng4.js HTTP/1.1" 200 1052
127.0.0.1 - - [18/Dec/2020:08:52:49 +0900] "GET /resources/js/rsa/rng.js HTTP/1.1" 200 2185
127.0.0.1 - - [18/Dec/2020:08:52:49 +0900] "GET /resources/js/rsa/rsa.js HTTP/1.1" 200 2754
127.0.0.1 - - [18/Dec/2020:08:52:49 +0900] "GET /favicon.ico HTTP/1.1" 404 732
127.0.0.1 - - [18/Dec/2020:08:52:55 +0900] "POST /login.submit.do HTTP/1.1" 200 1570
127.0.0.1 - - [18/Dec/2020:08:52:55 +0900] "GET /resources/js/jquery-1.12.4.js HTTP/1.1" 200 304438
127.0.0.1 - - [18/Dec/2020:08:52:55 +0900] "GET /main.do HTTP/1.1" 200 3469
127.0.0.1 - - [18/Dec/2020:08:52:55 +0900] "GET /resources/css/main.css HTTP/1.1" 200 482
127.0.0.1 - - [18/Dec/2020:08:52:55 +0900] "GET /resources/css/webPrac.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Dec/2020:08:52:56 +0900] "GET /board.view.do?post_num=82 HTTP/1.1" 200 4440
127.0.0.1 - - [18/Dec/2020:08:52:56 +0900] "GET /resources/css/webPrac.css HTTP/1.1" 304 -
